name,category,location,lat,lng,polarity,numReviews,monthly_reviews,review_variance
Cubana Café,restaurant,Paris,48.842666,2.328908,7,14,"[1, 0, 1, 3, 1, 3, 0, 0, 3, 0, 1, 1]",1.3055555555555556
La Baraque,restaurant,Paris,48.854367,2.384485,7,14,"[0, 1, 0, 3, 3, 4, 1, 0, 1, 0, 1, 0]",1.8055555555555556
Moulin de la Galette,restaurant,Paris,48.887351,2.337196,7,14,"[1, 1, 1, 0, 3, 1, 2, 4, 0, 1, 0, 0]",1.4722222222222223
Le Mouffetard,restaurant,Paris,48.840362,2.349599,7,14,"[1, 0, 0, 1, 2, 2, 1, 2, 2, 0, 2, 1]",0.638888888888889
Café Marco Polo,restaurant,Paris,48.847811,2.398113,7,14,"[2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 2, 1]",0.638888888888889
Cirque d'hiver Bouglione,attraction,Paris,48.863352,2.367486,7,14,"[0, 1, 1, 1, 5, 1, 0, 0, 3, 2, 0, 0]",2.138888888888889
Le Vingt Heures Vin,attraction,Paris,48.886328,2.333431,7,14,"[0, 0, 1, 0, 3, 3, 0, 1, 3, 0, 2, 1]",1.4722222222222223
ROLAND-GARROS,poi,Paris,48.847131833689,2.2492149105182,6,14,"[0, 3, 1, 0, 4, 1, 2, 0, 0, 0, 2, 1]",1.6388888888888886
La Fabbrica,restaurant,Paris,48.877484,2.294982,6,14,"[2, 0, 2, 0, 0, 0, 1, 1, 1, 2, 3, 2]",0.9722222222222223
L'Age d'Or,restaurant,Paris,48.82642,2.359816,6,14,"[1, 0, 1, 1, 1, 3, 2, 2, 0, 1, 2, 0]",0.8055555555555555
L'Atlantide,restaurant,Paris,48.882975,2.381115,6,14,"[0, 1, 2, 0, 1, 1, 1, 1, 2, 4, 0, 1]",1.138888888888889
Creperie Manoir Breton,restaurant,Paris,48.841909,2.324599,6,14,"[0, 0, 4, 0, 4, 1, 0, 1, 2, 0, 1, 1]",1.9722222222222223
Divay,restaurant,Paris,48.878871,2.295684,6,14,"[1, 0, 2, 0, 2, 1, 5, 1, 0, 1, 0, 1]",1.8055555555555556
Indiana Café,restaurant,Paris,48.883719,2.328524,6,14,"[1, 1, 0, 1, 4, 2, 1, 0, 4, 0, 0, 0]",1.972222222222222
Le Valmy,restaurant,Paris,48.87761,2.365158,6,14,"[1, 0, 1, 0, 5, 1, 1, 0, 2, 2, 0, 1]",1.8055555555555554
Les Artisans,restaurant,Paris,48.848412,2.372635,6,14,"[2, 0, 2, 0, 1, 0, 1, 1, 1, 3, 3, 0]",1.1388888888888888
Le Moka,restaurant,Paris,48.837285,2.297119,6,14,"[1, 2, 2, 0, 1, 3, 1, 1, 2, 0, 1, 0]",0.8055555555555555
Aux Cent Kilos,restaurant,Paris,48.831996,2.30304,6,14,"[3, 0, 0, 1, 3, 1, 1, 3, 1, 1, 0, 0]",1.3055555555555556
