id,name,address,category,location,lat,lng,numReviews,reviews,polarity,details,originalId,subCategory
173401,Al Madina,"Via San Martino, 41, Pisa, Italy",restaurant,Tuscany,43.713826,10.403462,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=173401,4,http://tour-pedia.org/api/getPlaceDetails?id=173401,,
174118,McDonald's,"Viale Europa, 895, Lucca, Italy",restaurant,Tuscany,43.831404,10.494668,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=174118,4,http://tour-pedia.org/api/getPlaceDetails?id=174118,,
179330,Pepe Nero,"Via Adriano Zarini, 289, Prato, Italy",restaurant,Tuscany,43.868434,11.104867,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=179330,4,http://tour-pedia.org/api/getPlaceDetails?id=179330,,
181897,Le Botteghe Di Donatello,"Piazza del Duomo, 28-red, Florence, Italy",restaurant,Tuscany,43.773686,11.257498,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181897,4,http://tour-pedia.org/api/getPlaceDetails?id=181897,,
171868,Maki Maki,"Viale Europa, 15",restaurant,Tuscany,43.851147,10.245345,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=171868,4,http://tour-pedia.org/api/getPlaceDetails?id=171868,4dcef70bd22deadedd608cd9,Cocktail Bar
174600,Antica Locanda di Sesto,"Via Ludovica, 1660, Lucca, Italy",restaurant,Tuscany,43.924087,10.526776,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=174600,4,http://tour-pedia.org/api/getPlaceDetails?id=174600,,
177970,C.risiamo,Via Roma,restaurant,Tuscany,43.718403920765,10.948981665706,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=177970,4,http://tour-pedia.org/api/getPlaceDetails?id=177970,4bee79d8d355a59355ea0a60,Café
178200,Lowengrube Pub,Via Provinciale Limitiese,restaurant,Tuscany,43.745539,10.990877,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=178200,4,http://tour-pedia.org/api/getPlaceDetails?id=178200,4c92a899f600236a86ffbe32,Pub
178671,Hotel Ristorante Da Graziano,Via G. Matteotti N 39/A,restaurant,Tuscany,43.461985,11.037603,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=178671,4,http://tour-pedia.org/api/getPlaceDetails?id=178671,4e368fafae60d86c3aca9cc6,Hotel
181599,Il Bovaro,via Pisana 3/r,restaurant,Tuscany,43.770325320985,11.239763020945,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181599,4,http://tour-pedia.org/api/getPlaceDetails?id=181599,4d0413d8c2e537049f29b667,Pub
181708,Caldana,Piazza Pietro Leopoldo 4 r,restaurant,Tuscany,43.79166418373,11.247140491274,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181708,4,http://tour-pedia.org/api/getPlaceDetails?id=181708,4db911941e7206c23d159676,Coffee Shop
182314,Vinandro,,restaurant,Tuscany,43.806846193337,11.294949623616,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=182314,4,http://tour-pedia.org/api/getPlaceDetails?id=182314,4c2ce4c82219c9288fd9a648,Italian Restaurant
190682,Camping Tripesce,"Via Nuova dei Cavalleggeri, 88, Vada, Livorno, Italy",attraction,Tuscany,43.342936,10.458923,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=190682,4,http://tour-pedia.org/api/getPlaceDetails?id=190682,,
198293,Joyce,Lungarno Benvenuto Cellini 1,attraction,Tuscany,43.763816420543,11.270400000806,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=198293,4,http://tour-pedia.org/api/getPlaceDetails?id=198293,4c6ef7c0df6b8cfaecc0b34d,Pub
198990,La Birroteca,,attraction,Tuscany,43.584346887075,11.316420283847,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=198990,4,http://tour-pedia.org/api/getPlaceDetails?id=198990,4cd6dbe276ab721e6027756a,Beer Garden
